activity,ambience,budget,color,dress_preference,drink_level,height,hijos,interest,user_latitude,user_longitude,marital_status,personality,religion,smoker,transport,weight,Rambience,accessibility,address,alcohol,area,rest_city,country,dress_code,fax,franchise,rest_latitude,rest_longitude,rest_name,other_services,price,smoking_area,state,url,zip,user_age,target_exitoso
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,completely,?,No_Alcohol_Served,closed,?,?,formal,?,f,22.1511348,-100.9823115,cafe punta del cielo,none,medium,permitted,?,?,?,36,1
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,completely,?,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1416471,-100.9927118,Cafe Chaires,none,low,not permitted,San Luis Potosi,?,?,36,0
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,no_accessibility,Himno Nacional 2104 Tangamanga,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.139573,-100.991564,Mariscos El Pescador,none,medium,none,SLP,?,78269,36,0
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,completely,esquina santos degollado y leon guzman,No_Alcohol_Served,open,s.l.p.,mexico,informal,?,f,22.1473922,-100.983092,puesto de tacos,none,low,none,s.l.p.,?,78280,36,0
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,no_accessibility,Jesus Goytortua 390 Tangamanga,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.142017,-100.999246,Restaurante Bar Fu-hao,none,high,none,SLP,?,78269,36,0
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,quiet,no_accessibility,Anahuac 805,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1478799999999,-100.989471999999,Preambulo Wifi Zone Cafe,Internet,medium,none,SLP,?,?,36,0
student,friends,medium,blue,no preference,social drinker,1.8,independent,variety,22.15,-100.982999999999,single,hard-worker,none,True,car owner,75,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,?,f,22.1395776,-101.0278863,dairy queen,none,low,none,?,?,?,36,1
student,friends,medium,black,no preference,social drinker,1.8,kids,eco-friendly,22.138245,-100.910948,married,hard-worker,none,True,car owner,90,familiar,no_accessibility,Ricardo B. Anaya 2700 Estrella de Oriente,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.140626,-100.915657,Restaurante y Pescaderia Tampico,none,high,none,SLP,?,78000S,35,1
student,friends,medium,black,no preference,social drinker,1.8,kids,eco-friendly,22.138245,-100.910948,married,hard-worker,none,True,car owner,90,familiar,no_accessibility,Ricardo B. Anaya,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1412384,-100.9239252,Dominos Pizza,none,medium,not permitted,San Luis Potosi,?,?,35,0
student,friends,medium,black,no preference,social drinker,1.8,kids,eco-friendly,22.138245,-100.910948,married,hard-worker,none,True,car owner,90,familiar,completely,Ricardo B. Anaya,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1412198,-100.9313107,Chaires,none,medium,not permitted,San Luis Potosi,?,?,35,1
student,friends,medium,black,no preference,social drinker,1.8,kids,eco-friendly,22.138245,-100.910948,married,hard-worker,none,True,car owner,90,familiar,no_accessibility,Villa de Pozos 192 Villa de Pozos,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.151448,-100.915099,la Estrella de Dimas,none,medium,none,SLP,?,78421,35,0
student,friends,medium,black,no preference,social drinker,1.8,kids,eco-friendly,22.138245,-100.910948,married,hard-worker,none,True,car owner,90,familiar,completely,?,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.136872,-100.9345736,KFC,none,low,not permitted,San Luis Potosi,?,?,35,1
student,friends,medium,black,no preference,social drinker,1.8,kids,eco-friendly,22.138245,-100.910948,married,hard-worker,none,True,car owner,90,familiar,no_accessibility,Ricardo B. Anaya,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1430781,-100.9354788,Tortas y hamburguesas el gordo,none,low,not permitted,San Luis Potosi,?,?,35,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,SLP,?,78000,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,completely,?,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1416471,-100.9927118,Cafe Chaires,none,low,not permitted,San Luis Potosi,?,?,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,no_accessibility,Angel Veral 328 Altamira,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,none,high,none,SLP,?,78740,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,no_accessibility,Estatuto Juridico 1040 Burocratas,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1450079999999,-100.997969,los Toneles,none,high,section,SLP,lostoneles.com.mx,78270,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,completely,NICOLAS ZAPATA 300,No_Alcohol_Served,closed,San Luis Potosi,Mexico,casual,?,f,22.1544736,-100.985809099999,VIPS,none,low,not permitted,San Luis Potosi,?,?,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,partially,venustiano carranza,No_Alcohol_Served,closed,san luis potosi,?,informal,?,t,22.1603808,-100.9880447,la parroquia,none,medium,not permitted,san luis potosi,?,?,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,no_accessibility,Ignacio Aldama 300 Centro,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.1509809999999,-100.977412,La Cantina Restaurante,none,high,none,SLP,lacantinaslp.com,78000,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,no_accessibility,sevilla y olmedo 715 a,No_Alcohol_Served,closed,san luis potosi,mexico,casual,?,f,22.156469,-100.98554,Gorditas Doa Gloria,none,low,not permitted,san luis potosi,?,78349,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,no_accessibility,Ignacio Allende 785 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1568829999999,-100.978484999999,Restaurante Marisco Sam,none,medium,none,SLP,?,78310,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,no_accessibility,Venustiano Carranza 1625 Jardin,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.14958,-100.999557,El angel Restaurante,none,high,section,SLP,?,78250,36,0
unemployed,solitary,medium,yellow,informal,abstemious,1.79,kids,none,22.15,-100.982999999999,widow,hard-worker,none,False,car owner,97,familiar,completely,Av. V. Carranza,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.1506428999999,-100.9870148,La Posada del Virrey,none,high,none,San Luis Potosi,?,?,36,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,quiet,completely,?,Wine-Beer,open,?,?,casual,?,f,22.150305,-100.9891337,crudalia,none,low,section,?,?,?,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Tangamanga 7 Tangamanga,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.159357,-100.973411,Restaurant Oriental Express,none,medium,none,SLP,?,78269,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Constitucion 200 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.1524809999999,-100.973486,Cafeteria y Restaurant El Pacifico,none,medium,section,SLP,?,78000,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Francisco I. Madero 145 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.151189,-100.977058,Restaurante Versalles,none,low,section,SLP,?,78000,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Venustiano Carranza 719 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.150802,-100.98268,Tortas Locas Hipocampo,none,medium,not permitted,SLP,?,78000,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,completely,Av. V. Carranza,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.1506428999999,-100.9870148,La Posada del Virrey,none,high,none,San Luis Potosi,?,?,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Ignacio Aldama 300 Centro,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.1509809999999,-100.977412,La Cantina Restaurante,none,high,none,SLP,lacantinaslp.com,78000,34,0
student,family,low,red,formal,abstemious,1.78,independent,variety,22.205802,-100.986081,single,hard-worker,Catholic,False,public,74,familiar,no_accessibility,Mexico 2015 Providencia,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.17655535,-100.973614,Restaurante Pueblo Bonito,none,high,none,SLP,?,78395,34,1
student,family,low,red,formal,abstemious,1.78,independent,variety,22.205802,-100.986081,single,hard-worker,Catholic,False,public,74,familiar,no_accessibility,524 Soledad de Graciano Sanchez,No_Alcohol_Served,closed,Soledad,Mexico,informal,?,f,22.17655535,-100.944518,pizza clasica,none,medium,none,SLP,?,?,34,0
student,family,low,red,formal,abstemious,1.78,independent,variety,22.205802,-100.986081,single,hard-worker,Catholic,False,public,74,familiar,no_accessibility,Munoz Sn Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,t,22.165587,-101.001273,Restaurante Tiberius,none,medium,none,SLP,?,64000,34,1
student,family,low,red,formal,abstemious,1.78,independent,variety,22.205802,-100.986081,single,hard-worker,Catholic,False,public,74,familiar,no_accessibility,Satelite 606 Satelite,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.17655535,-101.012861,La Fontana Pizza Restaurante and Cafe,none,high,section,SLP,?,62460,34,1
student,family,low,red,formal,abstemious,1.78,independent,variety,22.205802,-100.986081,single,hard-worker,Catholic,False,public,74,familiar,completely,Av. Saan Luis enttre moctezuma y salinas,No_Alcohol_Served,closed,San Luis Potosi,mexico,informal,?,f,22.17655535,-100.9584358,Hamburguesas saul,none,low,none,San Luis Potosi,?,78433,34,0
student,family,low,red,formal,abstemious,1.78,independent,variety,22.205802,-100.986081,single,hard-worker,Catholic,False,public,74,familiar,no_accessibility,Soledad Sn Arboledas de Soledad,Wine-Beer,closed,Soledad,Mexico,informal,?,f,22.174887,-100.970825,Restaurante la Estrella de Dima,none,high,none,SLP,?,78430,34,0
student,family,low,red,formal,abstemious,1.78,independent,variety,22.205802,-100.986081,single,hard-worker,Catholic,False,public,74,familiar,partially,?,No_Alcohol_Served,closed,s.l.p,?,informal,?,f,22.1735954999999,-100.9946027,Pizzeria Julios,none,medium,not permitted,mexico,?,?,34,1
student,family,low,red,formal,abstemious,1.78,independent,variety,22.205802,-100.986081,single,hard-worker,Catholic,False,public,74,familiar,no_accessibility,20 de Noviembre 1817 Tlaxcala,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.16835,-100.972466,Restaurante Guerra,none,high,section,SLP,?,78038,34,0
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,quiet,completely,?,Wine-Beer,open,?,?,casual,?,f,22.150305,-100.9891337,crudalia,none,low,section,?,?,?,35,1
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,SLP,?,78000,35,0
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,familiar,partially,Universidad 169,Wine-Beer,open,San Luis Potosi,Mexico,informal,?,f,22.1497088,-100.976092799999,El Rincón de San Francisco,none,medium,only at bar,San Luis Potosi,?,78000,35,0
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,familiar,completely,esquina santos degollado y leon guzman,No_Alcohol_Served,open,s.l.p.,mexico,informal,?,f,22.1473922,-100.983092,puesto de tacos,none,low,none,s.l.p.,?,78280,35,1
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,familiar,no_accessibility,Ignacio Aldama 300 Centro,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.1509809999999,-100.977412,La Cantina Restaurante,none,high,none,SLP,lacantinaslp.com,78000,35,0
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,familiar,completely,Av. V. Carranza,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.1506428999999,-100.9870148,La Posada del Virrey,none,high,none,San Luis Potosi,?,?,35,1
student,family,medium,black,formal,abstemious,1.3750000000000002,independent,eco-friendly,22.1455,-100.939593,single,hard-worker,Catholic,False,public,40,familiar,no_accessibility,?,Wine-Beer,open,?,?,informal,?,t,22.1499013,-100.9937793,shi ro ie,Internet,high,section,?,?,?,35,1
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,familiar,no_accessibility,Santos Degollado 745 los Alamitos,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.145108,-100.989547,Restaurant Bar Hacienda los Martinez,none,medium,section,SLP,?,78250,35,0
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,familiar,no_accessibility,Francisco I. Madero 215,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.15106,-100.977659,Luna Cafe,none,medium,none,SLP,lunacafe.com.mx,?,35,1
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,familiar,completely,?,Wine-Beer,closed,?,?,informal,?,f,22.1534997,-100.976243,el pueblito,none,medium,not permitted,?,?,?,35,0
student,family,low,red,informal,abstemious,1.87,independent,technology,22.150087,-100.983325,single,hunter-ostentatious,Catholic,False,public,40,familiar,no_accessibility,Venustiano Carranza 719 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.150802,-100.98268,Tortas Locas Hipocampo,none,medium,not permitted,SLP,?,78000,35,0
student,family,medium,black,formal,abstemious,1.3750000000000002,independent,eco-friendly,22.1455,-100.939593,single,hard-worker,Catholic,False,public,40,familiar,no_accessibility,1a. de Lozada 1,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.14955,-100.97797,El Rincon de San Francisco,none,medium,none,SLP,?,?,35,1
student,family,medium,black,formal,abstemious,1.3750000000000002,independent,eco-friendly,22.1455,-100.939593,single,hard-worker,Catholic,False,public,40,familiar,no_accessibility,Venustiano Carranza 1809 C Polanco,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.149192,-101.002936,Sushi Itto,none,medium,none,SLP,sushi-itto.com.mx,78220,35,0
